Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max
124,COUNT_UP,0.005999,1.006017,293.12,0.000000000,0.000000000,0.0000,0.013962,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
125,COUNT_UP,0.005668,1.005684,293.14,0.000000000,0.000000000,0.0000,0.011249,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
126,COUNT_UP,0.005590,1.005606,293.12,0.000000000,0.000000000,0.0000,0.010095,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
127,COUNT_UP,0.006699,1.006721,293.14,0.000000000,0.000000000,0.0000,0.017043,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
128,COUNT_UP,0.006558,1.006580,293.12,0.000000000,0.000000000,0.0000,0.015927,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
129,COUNT_UP,0.006780,1.006803,293.14,0.000000000,0.000000000,0.0000,0.018169,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
130,COUNT_UP,0.005223,1.005237,293.12,0.000000000,0.000000000,0.0000,0.009625,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
131,COUNT_UP,0.005345,1.005359,293.14,0.000000000,0.000000000,0.0000,0.009524,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
132,COUNT_UP,0.005935,1.005952,293.12,0.000000000,0.000000000,0.0000,0.012596,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
133,COUNT_UP,0.005233,1.005247,293.14,0.000000000,0.000000000,0.0000,0.010497,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
134,COUNT_UP,0.005412,1.005427,293.12,0.000000000,0.000000000,0.0000,0.010722,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
135,COUNT_UP,0.005014,1.005027,293.14,0.000000000,0.000000000,0.0000,0.009361,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
136,COUNT_UP,0.004923,1.004935,293.12,0.000000000,0.000000000,0.0000,0.009977,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
137,COUNT_UP,0.005432,1.005447,293.14,0.000000000,0.000000000,0.0000,0.010333,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
138,COUNT_UP,0.004984,1.004996,293.12,0.000000000,0.000000000,0.0000,0.009771,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
139,COUNT_UP,0.004918,1.004930,293.14,0.000000000,0.000000000,0.0000,0.008908,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
140,COUNT_UP,0.012384,1.012461,293.12,0.000000000,0.000000000,0.0000,0.046124,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
141,COUNT_UP,0.004771,1.004783,293.14,0.000000000,0.000000000,0.0000,0.009674,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
142,COUNT_UP,0.004819,1.004830,293.12,0.000000000,0.000000000,0.0000,0.008470,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
143,COUNT_UP,0.004874,1.004885,293.14,0.000000000,0.000000000,0.0000,0.008316,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
144,COUNT_UP,0.004508,1.004518,293.12,0.000000000,0.000000000,0.0000,0.008811,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
145,COUNT_UP,0.004888,1.004900,293.14,0.000000000,0.000000000,0.0000,0.010027,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
146,COUNT_UP,0.004714,1.004725,293.12,0.000000000,0.000000000,0.0000,0.008498,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
147,COUNT_UP,0.004635,1.004646,293.14,0.000000000,0.000000000,0.0000,0.009426,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
148,COUNT_UP,0.004280,1.004289,293.12,0.000000000,0.000000000,0.0000,0.007770,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
149,COUNT_UP,0.004443,1.004453,293.14,0.000000000,0.000000000,0.0000,0.008441,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
150,COUNT_UP,0.004442,1.004452,293.12,0.000000000,0.000000000,0.0000,0.008103,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
151,COUNT_UP,0.004405,1.004415,293.14,0.000000000,0.000000000,0.0000,0.008263,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
152,COUNT_UP,0.006452,1.006473,293.12,0.000000000,0.000000000,0.0000,0.028534,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
153,COUNT_UP,0.004482,1.004492,293.14,0.000000000,0.000000000,0.0000,0.007784,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
154,COUNT_UP,0.004181,1.004190,293.12,0.000000000,0.000000000,0.0000,0.010308,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
155,COUNT_UP,0.004228,1.004236,293.14,0.000000000,0.000000000,0.0000,0.008230,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
156,COUNT_UP,0.004094,1.004102,293.12,0.000000000,0.000000000,0.0000,0.007961,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
157,COUNT_UP,0.004365,1.004374,293.14,0.000000000,0.000000000,0.0000,0.007672,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
